0.2583333333333333,0.125,0.21250000000000002,0.05,0.2583333333333333,0.21250000000000002
0.0,0.16,0.21714285714285717,0.05714285714285715,0.2,0.06666666666666667
0.25,0.13333333333333333,0.2833333333333334,0.15,0.16666666666666666,0.16666666666666666
0.3416666666666667,0.1875,0.2916666666666667,0.14166666666666666,0.175,0.0625
0.0625,0.20833333333333331,0.05,0.1,0.16964285714285715,0.0
0.14285714285714285,0.0,0.1761904761904762,0.05714285714285715,0.14285714285714285,0.0
0.2,0.0,0.2,0.30000000000000004,0.3666666666666667,0.0
0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.16666666666666666
0.2222222222222222,0.1111111111111111,0.08333333333333333,0.08333333333333333,0.2222222222222222,0.16666666666666666
0.125,0.05,0.1,0.05,0.125,0.08333333333333333
0.0,0.0,0.0,0.047619047619047616,0.14285714285714285,0.0
0.08333333333333333,0.13333333333333333,0.20000000000000004,0.06666666666666667,0.22857142857142856,0.0
0.16666666666666666,0.08333333333333333,0.06666666666666667,0.06666666666666667,0.15,0.0
0.0,0.125,0.1,0.0,0.125,0.0
0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0
0.07142857142857142,0.05714285714285715,0.18571428571428572,0.10476190476190476,0.19387755102040818,0.2952380952380952
0.18571428571428572,0.03571428571428571,0.1285714285714286,0.07142857142857142,0.2571428571428572,0.0
0.0,0.0,0.4,0.4,0.0,0.0
0.15306122448979595,0.07142857142857142,0.1285714285714286,0.05714285714285715,0.14285714285714285,0.0
0.08333333333333333,0.0,0.1,0.1,0.08333333333333333,0.29166666666666663
0.2,0.26666666666666666,0.0,0.0,0.08,0.1
0.0,0.0,0.125,0.0,0.1,0.0
0.3111111111111111,0.15,0.3,0.2333333333333333,0.4420634920634921,0.2222222222222222
0.09999999999999999,0.14285714285714285,0.2857142857142857,0.17777777777777778,0.12380952380952381,0.14285714285714285
0.05555555555555555,0.08333333333333333,0.06666666666666667,0.13333333333333333,0.08333333333333333,0.08333333333333333
0.08333333333333333,0.08333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0
0.13333333333333333,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0
0.1285714285714286,0.05714285714285715,0.05714285714285715,0.21904761904761907,0.24285714285714288,0.14285714285714285
0.09523809523809523,0.0,0.05714285714285715,0.05714285714285715,0.05714285714285715,0.0
0.16666666666666666,0.2222222222222222,0.12222222222222223,0.12222222222222223,0.26666666666666666,0.0
0.0,0.2,0.16,0.08,0.2333333333333333,0.0
0.2857142857142857,0.19999999999999998,0.1761904761904762,0.1142857142857143,0.45714285714285713,0.07142857142857142
0.14285714285714285,0.21428571428571427,0.1142857142857143,0.05714285714285715,0.24285714285714288,0.16666666666666666
0.31904761904761897,0.14285714285714285,0.10476190476190476,0.05714285714285715,0.14285714285714285,0.09523809523809523
0.19999999999999998,0.05714285714285715,0.2285714285714286,0.0,0.19047619047619047,0.14285714285714285
0.1,0.0,0.225,0.225,0.35,0.0
